address,categories,city,country,latitude,longitude,name,postalCode,province,reviews_date,reviews_dateAdded,reviews_doRecommend,reviews_id,reviews_rating,reviews_text,reviews_title,reviews_userCity,reviews_username,reviews_userProvince
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-08-17T00:00:00Z,2016-10-27T13:17:27Z,,,3,"Hotel was clean and room size was fine. Mini fridge and microwave in room were a plus. Pool area was nice with good sized pool and fitness equipment. Restaurant food was good (we got a $14 credit to use for breakfast between the three of us so it still cost $20) but service was very slow. The first floor, which we walked through to get to the elevator, reeked of cigarette smoke. This can be avoided by parking out back or using the stairs. My biggest complaint was the WIFI. I paid for a hotel rather than camping because I needed WIFI to get some work done. While I could get my phone to connect, my computer would not recognize the free signal. After 20 minutes on hold with the tech support group, the answer that I got was to sit next to the door. This worked to connect but the signal dropped again once I moved back into the room. The promise that they would reset the signal did not seem to be kept as this was an issue both nights I was there. Overall this was a decent hotel and much better than what others in our group experienced at competitors in the area.",Decent hotel in Waterville,Andover,A verified traveler,MA
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-02-12T00:00:00Z,2016-10-27T13:17:27Z,,,4,"This hotel is great. My only negative review would be the comfort of the bed. I was very firm, so much that I couldn't get comfortable. Just not my preference. Pool us great, food in the restaurant is good. Staff is very friendly.",Decent hotel in Waterville,Andover,erica,MA
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-08-19T00:00:00Z,2016-10-27T13:17:27Z,,,2,"Ok overall - we stayed one night with our dogs. We were limited in our choices because of this. Hotel could use updating. Was a little bit noisy in the halls, but overall ok. Did not eat on site but at Governor's across the street.",Needed a pet friendly hotel...,Andover,A verified traveler,MA
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-09-19T00:00:00Z,2016-10-27T13:17:27Z,,,2,Staff very friendly.  Some areas of the hotel look like they have been updated but some do not.  Room was clean but halls looked dated and worn.  I have not stayed in other hotels in area so I don'the have a basis for comparison.  Convenient to highway.,Accommodations are ok.,Andover,A verified traveler,MA
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-01-25T00:00:00Z,2016-10-27T13:17:27Z,,,5,The pool and hot tub area was wonderful! The pool attendant could have let our kids do a bit more in the pool we are are responsible parents and were watching them ourselves. We wanted them to have fun and not have a pool attendant constantly on top of them. The fitness room was big and spacious.,Accommodations are ok.,Andover,A verified traveler,MA
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-06-22T00:00:00Z,2016-10-27T13:17:27Z,,,4,"I asked for a nonsmoking room and was pleased with the fact that it didn't seem like other people were smoking, so that's good. You get a $7 breakfast credit for the restaurant which was cool, although I think I prefer traditional continental breakfasts that are buffet style. The wifi was fast, so that was good. I didn't use the pool/hot tub/gym BUT it looked clean and ready to use. The staff was very friendly and helpful.",Better than I expected,Andover,Danielle,Vermont
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2013-02-20T00:00:00Z,2016-10-27T13:17:27Z,,,5,"Great breakfast, clean room! Nice staff, friendly and helpful. Large, comfortable room.",Great breakfast!,Andover,Kim,California
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2011-11-12T00:00:00Z,2016-10-27T13:17:27Z,,,2,Just a bad experience. Convenience is the only item this Hotel offers.,Not that Great,Andover,A verified traveler,California
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-10-11T00:00:00Z,2016-10-27T13:17:27Z,,,3,The hotel is great for a three star - best thing about it really is the staff - very helpful,Good spot in this area,Andover,Julie,Bodmin
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2014-09-12T00:00:00Z,2016-10-27T13:17:27Z,,,5,I'm from the city and found it to be comfortable and quiet-- my friend is from the country and was bothered by the lights from the outside and the late-night chatter of guests next door.,I slept very well here,Andover,Mary,Boston
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2013-04-30T00:00:00Z,2016-10-27T13:17:27Z,,,4,"The hotel was fine overall, but when I grabbed the last bath towel I found it to be of rag quality. It was literally frayed on the end and you could see thin patches when the towel was held up. For $100 per night, I would expect better quality. The hotel room was neat and clean and staff was friendly. I would stay again, but check the towels before I needed to use one! Nice pool and hot tub area.",Good family and pet friendly hotel.,Andover,Ellen,Brookline MA USA
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-12-02T00:00:00Z,2016-10-27T13:17:27Z,,,4,"We have stayed here on two different occasions and could not be happier. Very clean !!! Staff pleasant and helpful. Includes a real breakfast at a real restaurant on site. We love that! And husband with back issues really likes the salt water pool and hot tub. I go for the treadmill. Overall we look forward to staying at Best...Dear E5985FNmarye - Thank you for the taking the time to write this awesome review! We're happy you enjoyed your time with us, and look forward to having you back to rest and relax with us again soon!",We always stay here when we are near Waterville ME,Gettysburg PA,E5985FNmarye,Brookline MA USA
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-09-22T00:00:00Z,2016-10-27T13:17:27Z,,,4,We stayed for 3 nights and the first night was great. Room could have been a little cleaner especially the carpet and corners of room. Lots of dust so allergies became a problem. BIG NOTE! This is a dog friendly hotel! I love dogs and have 2 of my own but do not bring them to hotels. The 2nd night a dog actually 2 dogs started barking at 4:00 am. We were woken up until @6:00! The hotel usually has the 1st floor reserved for barking dogs but these people ended up on the 2nd floor. The Hotel kindly gave us credit for the one night. Not sure if I would stay there again.,Leave your barking dog at home.......,Gettysburg PA,E5985FNmarye,Brookline MA USA
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2012-10-02T00:00:00Z,2016-10-27T13:17:27Z,,,4,staff very nice. clean place.,Leave your barking dog at home.......,Gettysburg PA,E5985FNmarye,Brookline MA USA
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-03-17T00:00:00Z,2016-10-27T13:17:27Z,,,1,"Very loud rowdy customers staff would not do anything about the frat like partying.  Pool was good, hot tub was disgusting.  I really do not have anything good to say about this hotel.  I will never stay here again or recommend it to anyone.",Nothing nice can be said about this hotel.,Gettysburg PA,A verified traveler,Brookline MA USA
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-08-18T00:00:00Z,2016-10-27T13:17:27Z,,,5,The motel was very nice place and the staff were great at all time. They were ready to help all the time. My wife sister died while we were there. They could not do enough for us. The only thing is they keep it to cold at he front desk and restaurant. We would stay there the next time we go buy.,A GREAT PLACE TO STAY.,Gettysburg PA,Alan      M.,Brookline MA USA
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2012-06-26T00:00:00Z,2016-10-27T13:17:27Z,,,5,"Excellent hotel. I was there for a conference and found it to be in a good central location. The room was very comfortable, clean and was the perfect spot to stay. I also enoyed having the restaurant/bar right in the hotel. I would happily stay here again.",Great Spot!,Gettysburg PA,Alan      M.,Brookline MA USA
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2014-09-20T00:00:00Z,2016-10-27T13:17:27Z,,,5,The hotel was as good as it was advertised to be.  The attached restaurant was better than expected; the food was reasonably priced and of excellent quality.  Everyone was friendly and very helpful.  We would most definately stay here again.,Easy access from the highway.,Gettysburg PA,A verified traveler,Brookline MA USA
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-10-02T00:00:00Z,2016-10-27T13:17:27Z,,,4,The staff was fantastic.  Nice room.  Could have used more than 2 bath towels.  It was a little noisy in the morning... I think it had to do with the washing machine... sounded like a loud helicopter.  I was a little disappointed when I went to swim in the morning that there was a senior exercise class going on using the entire pool and only a single lap aisle so no room for me to take a swim.It was a good stay and I would stay there again.,Two nights in Waterville Maine,Gettysburg PA,A verified traveler,Brookline MA USA
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-08-26T00:00:00Z,2016-10-27T13:17:27Z,,,4,"overall an 8, breakfast was acceptable (better last few times before) upgraded cable service would make stay much better. matress on both double beds on third floor way too soft but had no problems with 1st ir second floors at earlier stays.",Two nights in Waterville Maine,Gettysburg PA,Melanie,Brookline MA USA
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2011-02-12T00:00:00Z,2016-10-27T13:17:27Z,,,2,"There puddles located throughout the hotel that should have been vacuumed up but weren't. The pub furniture had seen better days. The restuarant had no heat one morning for breakfast. Nothing seemed to be working. This hotel needs a complete makeover. The workout facitlies are shared with the local peoples, who buy membership - so competition to use treadmills with folks other than those staying at the hotel. I had a sirlion steak for dinner and it was 3/4 fat, advertised with cajun spices - it had none - tasted as though it was thawed and boilded in water - disgusting. The vegitables were so mushy you couldn't pick them up with your fork. I would avoid this hotel until they do some major renovations!",This hotel is in much need of repair.,Gettysburg PA,A verified traveler,Brookline MA USA
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-08-07T00:00:00Z,2016-10-27T13:17:27Z,,,3,"Stayed here while doing some lake fishing for a few nights. Staff very friendly and helpful. Hotel is older but they come in and clean room every. Wifi works well. Comes with voucher for breakfast. I read some bad comments about the food but we found it to be very good. You can get the buffet on the weekend or order off the menu with a certain $ credit. Eggs, french toast and pancakes with fresh Maine blueberries very good. Yogurt parfait with granola also yummy. Located on a busy street, many shops and places to eat right there.",Convenient location near highway,Gettysburg PA,A verified traveler,NJ
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2011-03-03T00:00:00Z,2016-10-27T13:17:27Z,,,2,"We will not be staying at this hotel again. Our room had no heat, the shower curtain had mold on it and the hotel was not very clean. We tried to go to the pool/hot tub but it was packed. There was a birthday party at the pool at 7:30 at night for a pre-teen boy. It was very loud and the pool area smelled horrible. Then to top it all off the bed was horribly uncomfortable.",We will not stay at here again.,Gettysburg PA,A verified traveler,NJ
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2014-08-10T00:00:00Z,2016-10-27T13:17:27Z,,,4,Crazy lady at the desk would not give me a receipt - she said I had to get if from hotel. Com. And the guest computer / business's center had such a strong fire wall I could not open my flash drive to open my documents and micro soft office. The man in the hot tub followed me into the locker room and made an offer to give me free whatever - that's not the hotels fault just kinda crazy . Not a bad place.,Receipt,Gettysburg PA,Mark,NJ
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2013-06-14T00:00:00Z,2016-10-27T13:17:27Z,,,4,"We were in Waterville for our Colby reunion. Hotel was fine. Service was pretty slow in the hotel restaurant where we had our breakfast, but luckily we were not in a rush. Breakfast was fine, waitstaff pleasant.",perfectly adequate,Gettysburg PA,Jane,NJ
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2014-05-13T00:00:00Z,2016-10-27T13:17:27Z,,,4,The food at breakfast was good but we had to wait 40 minutes to get it because there was only one cook working.,perfectly adequate,Gettysburg PA,A verified traveler,NJ
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-08-05T00:00:00Z,2016-10-27T13:17:27Z,,,4,I was here for 5 days due to work. The hotel needs some updating and it could be cleaner. The staff is excellent and the restaurant has good food. I would stay here again,Traveling for work,Gettysburg PA,A verified traveler,NJ
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2011-07-04T00:00:00Z,2016-10-27T13:17:27Z,,,3,"The hotel was nice in the front however our room was showing it's wear.  The carpet was stained and in pretty bad shape however everything else was fine.  Beds were comfortable and bathroom was clean.  TV channels were not that great however that was not a major issue.  As the hotel is under renovation, I am hoping that carpets and windows are part of the reno.  Would probably stay there again.",Great location,Gettysburg PA,A verified traveler,NJ
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-11-18T00:00:00Z,2016-10-27T13:17:27Z,,,3,"Typical, but clean and dog friendly room. Food and service at O'Brien's Restaurant and Pub was top notch! Sarah was a most pleasant and dedicated bar tender and server. Enjoyed our evening of food and conversation.Dear Sandbar16 - Thank you so much for taking the time to write this review! We hope you'll be back with us again in the future. We'll be sure to pass along your kind words to Sarah at O'Brien's.",Nice Hotel...with Great Food,Halifax,Sandbar_16,NJ
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2014-10-19T00:00:00Z,2016-10-27T13:17:27Z,,,4,"The Best Western Plus brand is consistently decent, and this hotel did not disappoint. It was nice to have a fridge and microwave in the room- a huge plus!",Consistent - you know what to expect.,Halifax,Robert,Manchester NH
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2012-10-15T00:00:00Z,2016-10-27T13:17:27Z,,,5,The hotel was right off the highway but not so close as to experience traffic noises. The room was nicely decorated and very clean. I have stayed at a lot of hotels this year and this one by far was the best. Great bed. Slept like a log and woke refreshed. We ate at the in hotel resteraunt and were extreemly pleased. overall A++,could not have asked for better,Halifax,Robert,Manchester NH
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-07-29T00:00:00Z,2016-10-27T13:17:27Z,,,3,"Hotel bien situï¿½ï¿½, le petit dï¿½ï¿½jeuner devait ï¿½ï¿½tre compris mais uniquement pour deux!! Nous etions 2 plus 2 enfants, il a donc fallu payer les deux petits dï¿½ï¿½jeuners supplï¿½ï¿½mentaires",Moyen,Halifax,Christophe,Manchester NH
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-07-06T00:00:00Z,2016-10-27T13:17:27Z,,,3,"Hotel bien situï¿½ï¿½, le petit dï¿½ï¿½jeuner devait ï¿½ï¿½tre compris mais uniquement pour deux!! Nous etions 2 plus 2 enfants, il a donc fallu payer les deux petits dï¿½ï¿½jeuners supplï¿½ï¿½mentaires",Moyen,Halifax,Christophe,Manchester NH
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-03-07T00:00:00Z,2016-10-27T13:17:27Z,,,3,HVAC was a problem that cause not a good sleep Restaurant service was slow not attending properly (not good service for businessman ),close to work,Halifax,A verified traveler,Manchester NH
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2017-03-21T00:00:00Z,2016-10-27T13:17:27Z,,,4,Room was really dry. And I got a rash from the salt water pool.,close to work,Halifax,A verified traveler,Manchester NH
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2012-09-12T00:00:00Z,2016-10-27T13:17:27Z,,,4,goed,zeer redelijke prijs kwaliteitsverhouding,Halifax,A verified traveler,Manchester NH
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-08-14T00:00:00Z,2016-10-27T13:17:27Z,,,5,"We had a good time, restuarant inside the hotel is kind of pricey but besides that it was a good time.",Nice hotel,Halifax,A verified traveler,Manchester NH
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2014-10-27T00:00:00Z,2016-10-27T13:17:27Z,,,3,Uninspiring and tired looking...I should have booked the Hotel across the street which looked newer was cheaper...and next to a Starbucks....,Looking run down and in need of a makeover,Halifax,A verified traveler,Western MA
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-06-27T00:00:00Z,2016-10-27T13:17:27Z,,,4,"We found this motel to be pleasant, clean and affordable. Very helpful staff. Attached Irish bar/restaurant we great. The breakfast voucher for the restaurant was a delightful surprise for a real breakfast. I would highly recommend this Best Western",Pretty nice,Noblesville,lagbolt1254,IN
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-09-13T00:00:00Z,2016-10-27T13:17:27Z,,,3,"Ok place, needs some paint and new clean carpet. Stains on bed cover.",OK PLACE,Noblesville,A verified traveler,IN
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-09-29T00:00:00Z,2016-10-27T13:17:27Z,,,3,"The room, although fairly comfortable had the sink outside the bath. This created a problem when others were sleeping and someone needed to wash their hands. The breakfast in the restaurant was better than most places we have stayed, even though it was not as good as it could have been. Overall I would only rate this hotel as fair.",OK PLACE,Noblesville,A verified traveler,IN
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2011-07-26T00:00:00Z,2016-10-27T13:17:27Z,,,5,"The hotel was under renovations when we got there, that would have been nice to know prior to booking, it just didn't look nice from the outside and some area on the inside also. Other than that the staff were nice and accomodating, it was convenient to have a full restaurant/pub in the hotel, for different optionsat breakfast, not just a continental breakfast bar. The housekeeper cleaned our room when we were out and took a knife and pizza pan that belonged to me (obviously thinking it belonged to the hotel) and the restaurant staff managed to scour the kitchen, find and return them to me before I left (not an easy task to find one knife). All in all it was a nice stay, and I wouldn't mind returning, I would like to see the improvements.",I'd return,Noblesville,A verified traveler,marlborough ma
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-11-09T00:00:00Z,2016-10-27T13:17:27Z,,,4,The staff were incredibly friendly and helpful. After 10 days they felt like family. The restaurant is very good as well. Was happy that my room had a refrigerator and a nice little view of the courtyard. My only hope for my next stay would be better cleaning/upkeep of the air conditioning/heating unit. I suffered awful upper respiratory symptoms when the unit was in use. I'm guessing the filters need to be cleaned and/or replaced more frequently.,Great staff- Comfy stay,Noblesville,A verified traveler,marlborough ma
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2017-01-05T00:00:00Z,2016-10-27T13:17:27Z,,,4,"very convenient for over night stay right off the I 95. restaurant & pub in hotel, gas station across street and other fast food restaurant up the road and a few shopping stores.",convenient & clean,Noblesville,A verified traveler,marlborough ma
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-10-23T00:00:00Z,2016-10-27T13:17:27Z,,,5,Nice rooms. Very clean. Front staff was polite and courteous.,convenient & clean,Noblesville,A verified traveler,marlborough ma
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-10-14T00:00:00Z,2016-10-27T13:17:27Z,,,4,Nice and friendly staff,Convenient and Clean hotel,Noblesville,A Traveler,marlborough ma
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-06-20T00:00:00Z,2016-10-27T13:17:27Z,,,4,"Best Western Plus Waterville Grand Hotel is in close proximity to Colby College Museum of Art (great collection of regional and international artists). O'Brien's Irish Restaurant and Pub is located on the property and offers a good selection of breakfast and dinner options. My understanding is hat this hotel was recently upgraded, although it is hard to tell colors and... More",BW Plus Waterville Grand Hotel,Detroit,FR3E5P1RiT,MI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2017-02-23T00:00:00Z,2016-10-27T13:17:27Z,,,4,This hotel is used for Winter Romp each year . The cost is not too expensive . The room is a good size . There was two beds in the room. It is in good condition for the price we pay . There is lots of parking . Breakfast was included which was great . Will return again to thus...,Not too expensive,Quebec City,Maria D,MI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2014-07-09T00:00:00Z,2016-10-27T13:17:27Z,,,5,Hotel was convenient to I95 and well above average in appearance and appointments. Staff was very gracious and accommodating. We were passing through so one night stay. Did not eat in restaurant because alternatives were very close by. Rate was not a bargain but worth the price.,Long way to go,Quebec City,Big D,MI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2014-06-10T00:00:00Z,2016-10-27T13:17:27Z,,,4,"Hotel was good. Indoor pool was the draw AND it was actually very warm. Great job! However, I do NOT recommend eating at the hotel restaurant...HORRIBLE service, so/so food quality. With only 3 people at the bar and 2 in restaurant it shouldn't have taken 35 minutes to get an order of nachos, then when it came out, the order was wrong!! Waited another 30 mins for the main dish. Pasta over cooked, chicken rubbery, even my 4 yr old wouldn't eat it. Good stay, but eat elsewhere.","DON'T EAT AT RESTAURANT, but hotel ok",Quebec City,Mary,Topsham
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2014-03-06T00:00:00Z,2016-10-27T13:17:27Z,,,5,"Conveniently located, very efficient staff, reasonably priced.",close to other destinations,Quebec City,Lois,Topsham
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2013-09-08T00:00:00Z,2016-10-27T13:17:27Z,,,3,Location of this hotel was convenient to 95 and not far from downtown (by car) to Waterville. The only complaint I would voice would be that the outer door that was used for entry to the building in the back of the hotel was kept open at night due to a broken lock. This added a sense of less security to me as a single traveler.,BW Waterville,Quebec City,JH,NH
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2011-07-12T00:00:00Z,2016-10-27T13:17:27Z,,,1,"To our surprise the hotel was under a major reintivation, with construction materials everywhere, cluttered throughout, dirty and not well maintained. The pictures of the property on the web did not match what we actually experienced.No security at the hotel, as all of the doors from the parking lot and center courtyard where broken and not using the key pad to enter. Anyone could enter the building. Crushed and broken glasses lined the parking lot on one side of the building. The A/C unit was very old with missing knobs and instructions that were worn off. Getting the room to a comfortable temperature was a challenge. Dirty used towels were hanging in the shower questioning whether the room had been properly cleaned from the prior occupant. Duct tape was used to patch the holes in the curtains. To top that off the mattress was as hard as a rock making sleeping nearly impossible.If it was not for us driving all day and that it was late in the evening we would have not stayed at this hotel. Worst experience at a hotel in my life time. To top it off, we paid way too much for the room based on the experience and status of the property. Terrible experience!","""Disappointing end to a long day of travel""",Quebec City,A verified traveler,NH
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-01-26T00:00:00Z,2016-10-27T13:17:27Z,,,3,I only booked this hotel because it was dog friendly,Dog friendly,Quebec City,A verified traveler,NH
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2013-06-25T00:00:00Z,2016-10-27T13:17:27Z,,,3,The hotel was okay the hotel was fine I must put a bunch of words in here to tell you simply that the hotel was okay.,I have to put a title to my review,Quebec City,Kevin,NH
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-04-01T00:00:00Z,2016-10-27T13:17:27Z,,,1,Halls reeked of marijuana. Pool was overpacked with non guests from a birthday party rental. They offer memberships to the pool and exercise room to non guests. Pool was not very clean. Was given 2 towels and wash clothes for 4 people in a room. Website stated free breakfast but neglected to say it was for 2 and you pay tax and gratuity for the free ones also. Website and book in room said there are snack vending machines and there are only ice and soda vending machines. Shower was luke warm and no way to make it warmer. Worst hotel I have ever stayed in.,Awful,Quebec City,A verified traveler,NH
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2011-10-23T00:00:00Z,2016-10-27T13:17:27Z,,,5,"My son and I thoroughly enjoyed our 4 day stay, the rooms were VERY clean, the staff courteous and the hospitality OUTSTANDING. Please post these comments, thanks. Joe",A GREAT stay at the Grand hotel,Quebec City,A verified traveler,NH
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2012-04-20T00:00:00Z,2016-10-27T13:17:27Z,,,5,"We found this hotel while travelling and had read a few bad reviews due to it being renovated!!! We had time to go echeck it out before actually booking!! We asked to see a room and were very pleasantly surprises by how lovely and new the hotel and room was!! They. Have done a great job of the Reno!! The hallways, rooms and main areas are clean plus and very tastefully decorated!! The room had great beds and high end quality linens. The room was large and spacious!! We stayed at the hotel for dinner as there was a bar/restaurant on the premesis!! Super friendly staff and the food was of very good quality for pub food!! Nice not to have to go looking for a place to eat after being on the road all day! Another of the hotel amenities was the great gym and pool area!! Dosen,t get any better anywhere!!! High end equipment , pool and jacuzzi!, another great perk is, in the morning the from lobby staff give you a $7.00 voucher per person for breakfast in the hotel!!! This is not your average Best Western!! We had a lovely bacon/ egg brkf for $0,,, All the staff were super friendly and seemed like they loved their jobs!!! My only complaint is the fact that people are allowd to smoke in some of the rooms!! Smoking is not segregated by floors!! We instantly could smell cig smoke when we went to the second floor!! We also could smell MJ coming from one room!! To bad this hotel is allowing smoking within especially since they have done such a fine job of renovating!! In this day and age, smoking in hotels or anywhere inside is just not acceptable!! I hope this hotel changes their policy as it would be a shame to ruin such a great Reno,d to new hotel!!",Newly Renovated!!,Quebec City,A verified traveler,Canada
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-05-10T00:00:00Z,2016-10-27T13:17:27Z,,,3,"We stayed here for 1 night. Rooms were clean and relatively comfortable. The restaurant is more of a bar and we were the only people that ate there that evening (there seemed to be quite a few people in the bar end though), the waiter was very helpful, the food was average (burgers, sandwiches and fries). NB breakfast is not... More",Basic hotel and bar restaurant,Colmar,AnnetteHC,Canada
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-12-11T00:00:00Z,2016-10-27T13:17:27Z,,,3,"Excellent value, nice clean room , quiet, had fun at the bar our bartender was REALY nice and friendly. For sure this would be my second home if it wasn't so far away from my Massachusetts home. Would definitely recommend this Hotel to anyone staying in the area.Dear T2359WMstephenb - Thanks so much for the kind words! We are glad you enjoyed your stay, and we look forward to having you back with us on your next trip to the area :)",REALY nice time.,North Andover,T2359WMstephenb,MA
